ID,MS,NMSP,VE
11017,0.65622807,47.04438596,4.473333333
11018,0.650692308,34.55015385,5.801230769
11019,0.625961538,48.48692308,5.330961538
11020,0.6728125,74.87525,6.6345
11021,0.653478261,50.57043478,4.354782609
11022,0.674911243,58.37159763,5.501183432
11023,0.64528169,40.86112676,6.335422535
11024,0.659910714,51.99544643,7.014375
11025,0.67487013,53.32857143,5.16512987
11026,0.684444444,42.04518519,4.653055556
11027,0.668150685,47.18589041,4.009041096
11028,0.674358974,56.95262821,5.970128205
11029,0.678513514,54.19202703,6.989594595
11030,0.674615385,54.31666667,5.671346154
11031,0.655192308,45.79615385,4.922564103
11032,0.64245509,62.28616766,5.509221557
11033,0.65745283,70.92849057,6.156698113
11034,0.689391304,64.396,6.304956522
11035,0.656964286,55.2760119,5.074107143
11036,0.656388889,38.0725,4.191388889
11037,0.638846154,56.46910256,6.035512821
11038,0.628695652,43.31913043,5.157391304
11039,0.677321429,71.59383929,7.575178571
11040,0.663184713,50.61961783,3.796242038
11041,0.641792453,53.24009434,5.936320755
11042,0.622330097,59.05019417,7.129223301
11043,0.67127451,54.24901961,5.624901961
11044,0.516727273,21.901,4.524636364
11045,0.591923077,48.12769231,4.540384615
11046,0.652061856,46.94793814,5.17371134
11047,0.669907407,52.50342593,4.188888889
11048,0.61944,34.732,3.66424
11049,0.644358974,37.00282051,5.663846154
11050,0.618606557,39.65295082,4.241393443
11051,0.659210526,36.14342105,4.238596491
11052,0.567933884,24.61793388,3.560413223
11053,0.629368421,35.03105263,5.316105263
11054,0.4712,30.694,5.4252
11055,0.633673469,51.98020408,5.743979592
11056,0.6178125,32.62072917,3.655208333
11057,0.589565217,50.93315217,4.565652174
11058,0.657572816,51.60291262,5.112330097
11059,0.683548387,46.42333333,4.184301075
11060,0.622985075,41.85895522,4.412089552
11061,0.632238806,25.7161194,4.206567164
11062,0.673835616,55.28931507,5.75260274
11063,0.657352941,39.77867647,4.999117647
11064,0.6628125,62.0165625,5.94484375
11065,0.65,40.9415493,4.615774648
11066,0.685,41.30513889,3.957083333
11067,0.661343284,44.79089552,6.494776119
11072,0.731266447,86.94557566,9.534539474
11073,0.670711009,47.48880734,7.21983945
11074,0.644162679,72.97803828,9.080526316
11075,0.654888889,31.58777778,3.978222222
11076,0.696735537,87.54297521,8.64714876
11077,0.572,37.8968,5.015
11078,0.593488372,22.65976744,3.135116279
11079,0.48,23.44090909,4.462727273
11080,0.852430939,78.74453039,8.077348066
11081,0.809737991,100.411048,7.858951965
11082,0.856283186,85.72457227,9.32979351
11083,0.843638298,95.07374468,7.756382979
11084,0.90443956,172.6212527,11.27626374
11085,0.853430657,100.0283212,9.30729927
11086,0.833521595,165.7556312,12.04435216
11087,0.915880399,151.0394684,11.59003322
11088,0.887014085,88.34943662,9.113521127
11089,0.89593254,144.8342063,10.28115079
11090,0.853255814,98.06598837,9.377906977
11091,0.830744417,134.7274938,9.361538462
11092,0.909561644,117.326274,9.009041096
11093,0.823355705,61.5397651,7.374832215
11094,0.88215971,100.5158984,9.379491833
11096,0.833528184,144.2908351,10.62108559
11099,0.863428571,85.96507692,7.004615385
11100,0.784219653,83.40959538,8.573988439
11101,0.851586667,130.47456,8.541733333
11102,0.850546218,90.76512605,7.526470588
11103,0.866797671,121.8031878,10.00363901
11109,0.788776978,46.12978417,6.05971223
11110,0.900635593,131.4961582,8.497457627
11111,0.900952381,100.568119,8.043333333
11113,0.844325153,104.1839571,8.008128834
11114,0.819521989,82.42837476,8.181835564
11115,0.748839286,68.93467262,5.09702381
11116,0.84669967,134.0061881,10.84207921
11117,0.821233766,75.29285714,7.612987013
11118,0.801501832,130.2007143,8.611172161
11119,0.868565489,127.3865696,8.520790021
11120,0.863015873,78.80730159,6.176719577
11121,0.872142857,96.03186813,7.242582418
11122,0.850894454,82.25416816,9.025044723
11123,0.855185185,91.97656085,7.528835979
11124,0.883705179,76.3147012,6.106772908
11125,0.864950658,107.502977,8.720230263
11126,0.762807018,53.3827193,8.262280702
11127,0.867932692,122.3525962,8.449679487
11128,0.827314149,90.40088729,7.434532374
11129,0.812348668,79.30789346,7.490799031
11130,0.876334107,109.6458701,9.083990719
11136,0.825035714,51.98671429,4.035357143
11140,0.879382022,99.49662921,7.480337079
11141,0.847854545,102.5122545,7.036363636
11142,0.848384146,171.9573476,9.62195122
11143,0.73980198,78.47722772,7.662376238
11144,0.846338028,106.2996948,8.636384977
11145,0.867825243,119.808699,10.02349515
11146,0.864354067,109.5014833,8.880861244
11147,0.811085526,143.9504605,10.95328947
11148,0.856054422,100.8548073,6.679818594
11149,0.864519231,78.40730769,6.319230769
11150,0.836434109,80.6644186,7.53875969
11151,0.846004902,110.1622549,7.691176471
11152,0.849427313,79.79039648,6.601321586
11153,0.866166282,169.3162818,8.783140878
11154,0.850522766,101.4088196,7.092074199
11155,0.847804233,125.3281217,11.56349206
11156,0.842666667,109.8757778,7.420555556
11157,0.767732794,114.4900405,7.825101215
11158,0.793684211,93.51561404,6.624561404
11159,0.832982456,112.4788596,8.077192982
11160,0.887173913,104.4976087,7.157608696
11161,0.897156863,93.45147059,5.90245098
11162,0.863126294,116.975176,7.474534161
11163,0.865543478,126.7091848,9.114673913
11164,0.854385593,79.42483051,5.478389831
11165,0.872463768,125.6147826,7.934299517
11166,0.870144231,100.0427404,7.001442308
11167,0.814166667,75.03134615,6.203205128
11168,0.843515982,90.11328767,6.023744292
11169,0.859115044,91.78,8.530309735
11170,0.865731225,82.86450593,6.43083004
11171,0.866707022,120.8837288,8.704358354
11172,0.817773279,148.7957895,8.730769231
11173,0.865862069,153.928046,10.03908046
11174,0.873425414,100.8381768,7.47679558
11175,0.869102564,157.4316026,9.147115385
11176,0.852424242,89.63109091,6.834545455
11177,0.858873239,102.2230634,6.906338028
11178,0.878969072,117.2207216,7.922164948
11179,0.886903766,126.6639331,8.177405858
11180,0.82354717,102.2861509,7.581132075
11181,0.851254125,117.8781848,7.49339934
11182,0.863532764,141.9618803,8.435612536
11183,0.856430518,119.1101635,8.161580381
11184,0.833939394,111.8936364,6.940909091
11185,0.859047619,214.0290476,9.850793651
11186,0.814140625,91.98335938,8.08125
11187,0.877870036,111.7244043,10.13176895
11188,0.847453416,153.8811801,9.732919255
11189,0.860454545,75.5025,7.128409091
11190,0.856993865,130.2860736,11.11656442
11191,0.86,115.7130345,10.01586207
11192,0.808218623,126.0937652,9.685425101
11193,0.85675,148.067,8.9375
11194,0.862857143,113.638882,7.559627329
11195,0.866666667,104.7150877,8.238011696
11196,0.874050633,96.2543038,7.541139241
11197,0.868899083,126.5763303,8.165137615
11198,0.864814815,85.29481481,7.150617284
11199,0.851136364,157.1147727,9.398484848
11200,0.875614035,95.88859649,6.871929825
11201,0.880625,99.8696875,8.303125
11202,0.863636364,87.05818182,5.693181818
11203,0.827948718,36.06128205,5
11204,0.832241379,166.9374138,10.12586207
11205,0.865338346,137.8894737,7.781954887
11206,0.882266667,150.2396,9.777333333
11207,0.820903226,128.4690968,8.41483871
11208,0.850965909,103.8016477,7.434090909
11209,0.840732984,94.97623037,6.376963351
11210,0.823874346,50.40743455,6.29895288
11211,0.867798742,122.3623899,7.737735849
11212,0.841180124,76.28142857,7.638509317
11213,0.866995305,101.1698122,6.803286385
11214,0.869106383,85.10791489,6.082553191
11215,0.85566879,105.102293,7.222929936
11216,0.846988636,80.39857955,6.693181818
11217,0.87147541,90.40393443,6.329508197
11218,0.861689189,126.7835135,8.032432432
11219,0.858012048,121.0562651,6.83313253
11220,0.869339623,131.6682075,9.043867925
11221,0.865851064,106.8876596,7.942553191
11222,0.872984293,82.58685864,6.160732984
11223,0.841929825,78.57140351,7.107017544
11224,0.867094595,131.5402027,9.467567568
11225,0.876490066,121.6939073,7.869536424
11226,0.855822785,130.5606329,8.812658228
11227,0.850748299,128.2065986,9.254421769
11228,0.8625,102.6130556,7.766666667
11229,0.874146341,113.4525203,7.217886179
11230,0.874705882,102.6455882,7.367647059
11231,0.85,70.198125,6.81875
11232,0.8625,87.6725,7.529545455
11233,0.8709375,101.1596875,6.4234375
11234,0.852231405,75.86421488,7.280165289
11235,0.839545455,137.7661818,8.34
11236,0.87027027,117.4383784,7.960810811
11237,0.854615385,36.99961538,4.992307692
11238,0.856746988,84.18578313,6.014457831
11239,0.852168675,112.7450602,8.471084337
11240,0.886460177,112.2715929,8.807079646
11241,0.873636364,87.60929293,5.925252525
11242,0.865420561,71.51906542,5.604672897
11243,0.865703704,85.79407407,7.202962963
11244,0.865773196,100.8193814,7.864948454
11245,0.854385965,103.197193,5.9
11246,0.868315789,125.9943158,7.607368421
11247,0.862941176,98.34610294,6.242647059
11248,0.812105263,89.78644737,5.988157895
11249,0.840076923,51.45615385,5.793846154
11250,0.815714286,81.81489796,6.648979592
11251,0.859230769,138.3262637,7.981318681
11252,0.857159091,100.5156818,6.169318182
11253,0.846931818,93.12465909,5.947727273
11254,0.837777778,89.2987037,5.387037037
11255,0.83625,77.89541667,6.945833333
11256,0.866033058,120.8704132,7.916528926
11257,0.874615385,76.79428571,5.610989011
11258,0.860583333,104.322,7.8175
11259,0.881358025,143.4420988,9.164197531
11260,0.854021739,111.1113043,7.535869565
11261,0.841848739,77.61,5.703361345
11262,0.879210526,83.09157895,5.342105263
11263,0.84461039,60.2312987,5.15974026
11264,0.828232323,115.9655051,7.634343434
11265,0.85168,52.93232,4.7736
11266,0.846666667,87.36376068,5.762393162
11267,0.842903226,90.70193548,6.340322581
11268,0.841949153,86.46144068,6.03220339
11269,0.827702703,71.14824324,7.109459459
11270,0.861333333,81.16488889,5.654444444
11271,0.86699115,73.27159292,6.114159292
11272,0.854875,82.215875,6.93
11273,0.854242424,57.86358586,4.328787879
11274,0.849310345,105.3478161,6.316091954
11275,0.851269841,109.7988889,6.56031746
11276,0.787678571,60.60642857,7.6
11277,0.840113636,91.60113636,5.7625
11278,0.869166667,105.7959259,6.450925926
11279,0.848939394,46.31151515,4.763636364
11280,0.842444444,72.12522222,6.734444444
11281,0.871827957,111.631828,7.559139785
11282,0.8685,100.3606667,7.320833333
11283,0.843428571,59.614,4.582857143
11284,0.830652174,78.13695652,7.384782609
11285,0.850454545,146.3654545,7.936363636
11286,0.848333333,70.341875,4.614583333
11287,0.846521739,68.37717391,4.667391304
11288,0.88440678,90.71237288,5.76779661
11289,0.868333333,85.01575758,6.265151515
11290,0.859009009,86.86396396,6.794594595
11291,0.848202247,112.4932584,6.704494382
11292,0.671428571,75.67821429,6.553571429
11293,0.815172414,59.82103448,4.386206897
11294,0.84037037,107.8818519,6.818518519
11295,0.723913043,30.92456522,5.315217391
11296,0.77,110.8236585,7.93902439
11297,0.861495327,47.69514019,5.728971963
11298,0.872857143,101.957551,7.887755102
11299,0.839285714,126.2457143,6.889285714
11300,0.869701493,162.9904478,8.608955224
11301,0.797407407,61.25888889,5.974074074
11302,0.834035088,73.77280702,6.659649123
11303,0.798636364,28.54863636,2.845454545
11304,0.844337349,61.11313253,4.836144578
11305,0.851521739,66.05608696,5.067391304
11306,0.854,64.40075,5.9425
11307,0.84852459,109.1352459,7.032786885
11308,0.873636364,114.8531818,7.831818182
11309,0.85216,103.61448,6.6832
11310,0.861182796,136.9227957,8.060215054
11311,0.877105263,107.1628947,6.239473684
11312,0.8768,132.8788,8.082
11313,0.813529412,75.56058824,4.432352941
11314,0.862580645,93.63107527,5.792473118
11315,0.824651163,70.26651163,5.146511628
11316,0.860512821,60.17589744,5.851282051
11317,0.858536585,84.63804878,5.926829268
11318,0.855858586,103.7444444,6.306060606
11319,0.841,103.1925,6.246666667
11320,0.837931034,103.802069,7.475862069
11321,0.889010989,81.93494505,6.00989011
11322,0.858514851,70.74554455,6.001980198
11323,0.882083333,55.57875,4.733333333
11324,0.859032258,106.6917742,8.209677419
11325,0.860294118,49.24647059,5.282352941
11326,0.853409091,56.52840909,5.368181818
11327,0.857285714,117.2992857,7.154285714
11328,0.868,60.772,5.133333333
11329,0.862173913,45.76130435,4.369565217
11330,0.839090909,70.09931818,6.25
11331,0.833913043,37.67869565,6.208695652
11332,0.865416667,78.45125,4.375
11333,0.864615385,86.21038462,5.773076923
11334,0.823333333,58.96571429,3.328571429
11335,0.861666667,138.145,7.985714286
11336,0.853576642,117.4272993,7.689781022
11337,0.856056338,93.34119718,6.220422535
11338,0.818181818,58.52272727,4.859090909
11339,0.862948718,95.88141026,7.224358974
11340,0.86987013,101.0279221,6.107792208
11341,0.852941176,94.15676471,7.108823529
11342,0.830277778,70.95416667,4.755555556
11343,0.8525,113.9163095,7.277380952
11344,0.8416,43.6232,3.672
11345,0.870967742,159.3954839,9.101075269
11346,0.865090909,121.7876364,6.792727273
11347,0.842777778,61.74236111,6.718055556
11348,0.8403125,97.2734375,7.484375
11349,0.860181818,72.70545455,4.929090909
11350,0.830952381,27.2347619,5.628571429
11351,0.859558824,70.57029412,5.448529412
11352,0.84557377,77.4052459,5.703278689
11353,0.84265625,60.38609375,5.9859375
11354,0.857530864,110.0098765,6.64691358
11355,0.848108108,94.72810811,6.789189189
11356,0.842380952,54.52460317,4.6
11357,0.843103448,50.06275862,3.420689655
11358,0.855238095,67.87666667,5.938095238
11359,0.861923077,43.93076923,4.603846154
11360,0.863714286,66.55285714,4.834285714
11361,0.831666667,81.04722222,5.031481481
11362,0.842666667,66.485,5.68
11363,0.846857143,46.97542857,4.06
11364,0.834285714,64.77888889,5.252380952
11365,0.851212121,60.84727273,4.642424242
11366,0.845,49.46705882,4.517647059
11367,0.856101695,100.0588136,6.533898305
11368,0.863095238,48.11095238,4.826190476
11369,0.865555556,63.43638889,4.516666667
11370,0.823802817,65.09,5.35915493
11371,0.842131148,77.16442623,6.636065574
11372,0.85097561,32.71121951,3.192682927
11373,0.86047619,50.94928571,5.226190476
11374,0.825076923,43.29369231,3.844615385
11375,0.850689655,53.23551724,5.051724138
11376,0.849268293,78.72268293,4.982926829
11399,0.79954955,69.15738739,5.84954955
11400,0.854625,115.878375,9.0125
11401,0.877755102,95.93795918,6.503061224
11402,0.856860465,86.21406977,6.201162791
11403,0.876170213,78.06138298,6.604255319
11404,0.859615385,112.0640385,6.057692308
11405,0.831415094,114.8350943,5.91509434
11406,0.865538462,75.08753846,6.68
11407,0.868988764,122.7079775,8.323595506
11408,0.864711538,86.16509615,5.321153846
11410,0.503448276,38.81206897,6.000172414
11411,0.601561086,59.80902494,7.238914027
11412,0.586504854,55.94665049,6.644466019
11417,0.359061372,30.34942238,7.647906137
11424,0.530924855,38.5932948,5.636531792
11425,0.507363184,34.42800995,6.350049751
11426,0.417088608,38.53919831,7.966118143
11432,0.468401361,22.74270548,7.218741497
11435,0.655971564,59.69817536,6.144881517
11436,0.608558559,49.40968468,7.13045045
11441,0.566173469,62.64497436,8.767831633
11443,0.47942029,35.11323671,6.643381643
11445,0.639170507,45.17223256,5.886682028
11447,0.61533137,50.55620029,5.776391753
11448,0.467961165,31.60665025,6.139902913
11450,0.387282913,31.93495702,7.907759104
11451,0.600913706,57.80354592,7.05819797
11453,0.589770115,61.95333333,8.741781609
11454,0.652144772,77.31922252,6.961809651
11455,0.678686275,78.36133595,6.837411765
11460,0.534694323,46.39868709,8.224366812
11461,0.501530612,61.62810345,10.7044898
11463,0.621609195,63.66313462,7.458618042
11464,0.55751462,37.44645161,6.038362573
11468,0.509846154,35.01864198,7.683507692
11484,0.629351621,36.13746867,5.124613466
11485,0.332086614,18.03329317,5.632086614
11486,0.585294118,35.20782895,4.732091503
11489,0.618404255,44.4206383,6.821468085
11490,0.461020408,22.51529167,5.133714286
11491,0.576336996,36.77959484,5.476446886
11492,0.26371134,11.74761658,6.507164948
11493,0.63892916,55.29253707,6.139637562
11494,0.614870849,36.17516605,4.812619926
11495,0.55125,47.50895981,7.433278302
11496,0.584880383,38.52188995,5.927511962
11497,0.488488372,31.72721569,5.327898833
11498,0.682896725,58.03581864,6.027329975
11499,0.633544018,36.80592255,4.390677201
11500,0.489095315,40.34249191,9.512071197
11501,0.599090909,49.19095344,6.466288889
11502,0.561589958,41.07288703,6.555188285
11504,0.607934509,45.09522843,6.170503778
11505,0.588866397,41.75688259,5.916072874
11506,0.458223553,44.67871486,9.180399202
11507,0.641514085,47.29739437,6.258661972
11508,0.605686275,54.58600437,8.186405229
11510,0.524534884,38.92835294,6.36372093
11511,0.600179718,45.47226512,5.460141207
11512,0.553182442,40.98971114,5.825953361
11513,0.573076923,53.49490385,7.132596154
11514,0.592076923,45.86421594,6.712923077
11515,0.651089918,55.21273224,6.2673297
11516,0.548801775,57.20787834,9.480502959
11517,0.542541899,46.40055866,6.886899441
11518,0.679439374,61.70994785,6.716897001
11519,0.63752193,56.99475877,8.226798246
11520,0.696949153,48.02033898,4.412711864
11521,0.580702541,53.55734234,9.039088191
11522,0.4866,32.11001821,6.871894353
11523,0.586856369,21.47858311,3.253441734
11524,0.535012723,25.93727041,4.423231552
11525,0.449604167,40.54075157,6.869479167
11526,0.676075949,53.06072034,6.389446809
11527,0.6396,28.1888,3.848
11528,0.579459459,42.89211302,5.906044226
11529,0.438349057,23.6684434,6.292274882
11530,0.620354223,31.92741144,4.381934605
11531,0.45957529,38.90440154,6.958301158
11532,0.440505051,33.80734694,6.121010101
11533,0.525961071,48.07163017,10.09508516
11534,0.389370079,21.74913386,5.45480315
11535,0.605779817,43.72948012,5.459021407
11536,0.550149254,30.78716418,5.17761194
11537,0.600106762,53.42003559,6.56797153
11538,0.533661972,41.61267606,7.571830986
11539,0.418408304,41.68110727,8.953287197
11540,0.498368794,28.96978723,5.966950355
11541,0.428888889,44.87007407,8.995925926
11542,0.490896552,28.10931034,6.319444444
11543,0.640740741,41.11412037,4.30962963
11544,0.561590909,45.65465909,7.256818182
11545,0.515164835,35.2121978,4.807692308
11546,0.563043478,34.0547205,5.544099379
11547,0.37902439,19.05963415,4.868902439
11548,0.379,10.50633333,3.163333333
11549,0.672349398,46.10951807,5.324698795
11550,0.436473214,30.27138393,6.110267857
11551,0.387234043,21.02678571,5.317142857
11552,0.63304,28.406,4.8408
11553,0.495987261,28.54904459,4.994585987
11554,0.636153846,25.13384615,3.765384615
11555,0.616615385,48.14,5.709230769
11556,0.619915966,47.63327731,6.569747899
11557,0.512094241,40.7113089,7.372774869
11558,0.545156951,25.7967713,4.813004484
11559,0.496410256,29.46410256,5.153076923
11560,0.411554054,30.03033784,6.858108108
11561,0.54943038,44.67848101,6.252531646
11562,0.529037433,33.56657754,4.794117647
11563,0.558648649,33.99594595,5.824324324
11564,0.416086957,18.45048913,5.136956522
11565,0.494857143,30.03817143,4.994857143
11566,0.4725,30.5331,6.29
11567,0.430337079,27.75157303,6.502977528
11568,0.475774648,30.44929577,5.151408451
11569,0.34233871,21.56919355,6.534274194
11570,0.487125749,28.68508982,6.281197605
11571,0.26398374,15.44739837,4.401626016
11572,0.4936,36.97928,6.7848
11573,0.365847458,27.56398305,5.974576271
11574,0.434456522,18.34130435,3.72173913
11575,0.343125,17.934375,4.58125
11576,0.431911765,27.22544118,6.169117647
11577,0.192692308,8.293333333,4.291025641
11617,0.644545455,39.46794195,5.118896104
11619,0.637513455,42.02111111,6.171905274
11621,0.546799308,39.15240214,5.976643599
11622,0.612845304,40.26560563,5.382596685
11628,0.621252567,39.64431866,4.789527721
11632,0.595454545,41.41571429,6.468686869
11636,0.637222222,47.51247166,5.794444444
11644,0.565057471,33.27492991,5.096689655
11645,0.583221289,40.35634783,5.113165266
11646,0.637192623,47.20342324,5.162459016
11647,0.61900369,38.45716981,4.28597786
11650,0.62026455,41.12291785,4.87037037
11654,0.512297297,23.92167224,5.532432432
11655,0.6104,29.94877841,4.104773333
11656,0.563619403,28.62076305,3.945970149
11658,0.634821429,50.88216129,6.488095238
11659,0.452542373,21.59050847,4.724237288
11660,0.555230769,31.33623418,4.315692308
11661,0.581818182,29.56921147,3.419191919
11662,0.630508021,40.55945652,4.196203209
11663,0.632534247,46.76811847,4.945856164
11664,0.593402778,43.64249123,5.255347222
11665,0.609541985,39.61220745,5.396361323
11666,0.537735849,45.66650943,6.345188679
11667,0.612313433,43.38022901,5.888992537
11668,0.24609375,0,4
11669,0.237179487,10.37052632,3.952991453
11670,0.322183099,0,4.218309859
11671,0.567333333,0,3.943333333
11672,0.546604938,41.49204969,4.990740741
11673,0.459223301,0,5.063106796
11674,0.549621212,36.92494163,5.564469697
11675,0.45387931,25.9989823,4.873405172
11676,0.495721925,22.51782857,3.807486631
11677,0.513736264,41.8956044,6.238461538
11678,0.613687151,34.31164773,4.49273743
11679,0.537272727,24.58933962,3.975181818
11681,0.619672131,41.29125,3.366557377
11682,0.61,43.17875,4.597058824
11683,0.227981651,0,3.541284404
11684,0.521505376,26.15951351,4.551075269
11685,0.612424242,32.2895,4.109090909
11686,0.495098039,37.904,5.562091503
11687,0.478220859,29.10265432,4.543006135
11688,0.481954887,20.53415385,4.033834586
11689,0.4875,29.61404762,6.143490566
11690,0.508227848,36.80518987,4.50721519
11691,0.522761905,24.41715686,3.219047619
11692,0.588343558,56.57321839,6.426134969
11693,0.588974359,34.99125,5.424153846
11694,0.578608247,44.69290155,6.065670103
11695,0.481818182,31.11504132,6.457024793
11696,0.468518519,24.2727451,5.514814815
11697,0.556521739,44.16202899,6.954927536
11698,0.523333333,36.30195804,5.336333333
11699,0.504117647,50.12623529,8.288117647
11700,0.585357143,46.5140146,5.667285714
11701,0.554615385,35.98169231,3.915384615
11702,0.574107143,40.21962264,5.486071429
11703,0.206363636,12.16490909,4.790909091
11704,0.561538462,32.64615385,5.935692308
11705,0.451162791,34.60151163,5.523604651
11706,0.373913043,25.02,7.307826087
11707,0.458247423,41.5457732,8.698865979
11708,0.541,44.5434,6.212933333
11709,0.476923077,30.07046154,7.290307692
11710,0.464615385,43.61123077,8.205384615
11711,0.489795918,41.29489796,7.801020408
11712,0.1875,17.64275,7.7535
11713,0.604166667,51.54444444,7.25125
11714,0.383,25.4938,5.637
11715,0.542528736,34.26137931,5.788275862
11716,0.514754098,40.2004918,5.994098361
11717,0.5628,45.24,7.96128
11718,0.462328767,38.88,7.267534247
11719,0.541666667,31.24869048,5.812857143
11720,0.612264151,58.18660377,7.704339623
11721,0.570253165,36.44278481,6.365443038
11722,0.604807692,40.97451923,6.610096154
11723,0.545081967,46.46606557,7.295245902
11724,0.570666667,44.34586667,7.102266667
11725,0.534810127,44.78265823,6.744556962
11726,0.604166667,44.70564815,8.614907407
11727,0.565333333,46.29546667,6.588933333
11728,0.58,41.134625,5.0375
11729,0.35212766,37.10085106,8.403191489
11730,0.566666667,56.44947368,7.240701754
11731,0.571186441,36.14389831,4.920169492
11732,0.553061224,35.83244898,5.744897959
11733,0.575609756,43.46853659,7.647317073
11734,0.518390805,38.72344828,6.285402299
11735,0.51,43.8705,7.731
11736,0.584615385,51.54846154,7.692307692
11737,0.587387387,41.6590991,5.424954955
11738,0.542857143,58.7455102,9.577346939
11739,0.523364486,49.93869159,9.310934579
11740,0.586046512,50.25697674,6.907093023
11741,0.57734375,39.3875,6.6825
11742,0.606593407,42.18527473,6.031978022
11743,0.572413793,37.30551724,4.657931034
11744,0.524137931,43.31034483,6.820689655
11745,0.584649123,40.7295614,5.991666667
11746,0.557692308,43.32172414,6.242051282
11747,0.575742574,41.85514851,6.567128713
11748,0.552173913,39.53869565,6.052608696
11749,0.472222222,36.6,6.166481481
11750,0.611637931,49.93594828,7.8275
11751,0.409130435,26.07217391,6.834521739
11752,0.442857143,33.64206349,6.108253968
11753,0.563291139,33.97632911,4.774177215
11754,0.552409639,33.00493976,5.053493976
11755,0.515131579,33.83078947,6.356776316
11756,0.589230769,51.83015385,7.977384615
11757,0.597368421,39.0612782,6.166315789
11758,0.531818182,23.47318182,4.181818182
11759,0.186363636,14.21227273,6.048181818
11760,0.2046875,16.1634375,6.433125
11761,0.525806452,40.20741935,6.118064516
11762,0.341666667,22.35833333,5.680833333
11763,0.515753425,30.19356164,5.298082192
11764,0.435294118,29.45382353,5.532058824
11765,0.424193548,25.60290323,5.496129032
11766,0.360526316,27.44486486,7.312894737
11767,0.388333333,26.296,7.986333333
11768,0.493,34.7112,6.2282
11769,0.503030303,39.82181818,6.123636364
11770,0.377777778,29.13833333,6.239444444
11771,0.214285714,13.64071429,5.919761905
11772,0.415151515,20.93909091,5.148787879
11773,0.271875,15.6496875,5.8925
11774,0.546511628,38.87651163,5.871860465
11775,0.46,24.472,5.194857143
11776,0.600649351,33.64012987,4.077532468
11777,0.495121951,36.6804878,7.282439024
11778,0.455,34.91225,5.6065
11779,0.427272727,25.53484848,5.524545455
11780,0.504,27.0836,5.0368
11781,0.438636364,25.05431818,6.114545455
11782,0.219444444,8.536944444,3.568333333
11783,0.518421053,38.23245614,5.641578947
11784,0.071153846,2.773846154,4.504230769
11785,0.190909091,13.61030303,7.353636364
11786,0.509677419,48.11774194,6.785806452
11787,0.419117647,31.47794118,6.775882353
11788,0.562903226,35.77790323,6.47516129
11789,0.502941176,26.94647059,5.555
11790,0.351315789,24.82473684,5.214473684
11791,0.216666667,10.99,4.883611111
11792,0.578395062,41.26308642,5.812345679
11793,0.533333333,39.65566667,4.978666667
11794,0.4796875,33.20625,7.193125
11795,0.303488372,17.88595238,6.562790698
11796,0.252173913,13.01086957,4.326521739
11797,0.428571429,18.15714286,4.322380952
11798,0.515217391,50.4273913,9.030434783
11799,0.332608696,10.9173913,2.194347826
11800,0.5,26.48358974,5.073589744
11801,0.528409091,19.78795455,3.976590909
11802,0.5625,23.1635,3.1145
11803,0.613333333,37.79766667,4.853
11804,0.481707317,21.90390244,5.121707317
11805,0.558139535,28.85860465,3.824651163
11806,0.035,1.283,2.7795
11807,0.556410256,38.05564103,5.564102564
11808,0.588,33.2344,5.1574
11809,0.618867925,35.6845283,3.849433962
11810,0.563235294,31.67764706,3.975588235
11811,0.504761905,38.68666667,6.18952381
11812,0.604761905,34.03238095,5.44047619
11813,0.456818182,25.00863636,4.645454545
11814,0.534090909,24.15227273,4.029545455
11819,0.568975069,42.06147436,7.070637119
11820,0.610858896,47.0726506,6.97595092
11941,0.711061947,35.88132743,4.651061947
11942,0.680645161,63.75290323,5.838924731
11943,0.709848485,42.94651515,2.840606061
11944,0.626966292,28.69337079,3.571011236
11945,0.702222222,37.85433333,3.109555556
11967,0.43879056,18.76881657,3.581710914
11968,0.3992891,21.71803318,5.07014218
11969,0.35,12.0919833,5.016458333
11970,0.388888889,15.94243243,5.128228228
11971,0.398345154,19.00832151,5.436170213
11972,0.458108108,29.33609009,4.923063063
11973,0.425643087,29.09324759,5.787620579
11974,0.426997245,21.64123967,4.952066116
11975,0.410994764,31.59709424,7.443979058
11976,0.424613402,23.62912371,6.67628866
11977,0.484662577,23.63619632,5.846625767
11978,0.374439462,22.88360987,5.964798206
11979,0.38125,11.39725,4.09
11980,0.383699634,22.99992674,5.158241758
11981,0.483490566,28.01141509,4.967924528
11982,0.43081761,29.46886792,6.198113208
11983,0.47755102,26.67085714,6.02122449
11984,0.403374233,25.40355828,5.582515337
11985,0.44972067,26.47776536,4.753631285
11986,0.357142857,15.91617857,4.026785714
11987,0.478873239,23.55164319,4.44084507
11988,0.453545232,27.83640587,4.438875306
11989,0.484962406,21.35699248,3.74962406
11990,0.382467532,21.36864583,4.814285714
11991,0.416814159,20.18615929,5.173628319
11992,0.460648148,20.60164352,4.216898148
11993,0.474683544,27.57582278,5.87721519
11994,0.448611111,26.23640741,5.340740741
11995,0.453405018,26.62003584,5.685304659
11996,0.442654639,24.29054124,5.597938144
11997,0.452941176,32.28576471,5.683137255
11998,0.48470948,31.99198777,6.005198777
11999,0.439772727,29.11293939,6.24030303
12000,0.465863454,22.20004032,5.19437751
12001,0.449507389,27.13821018,4.662233169
12002,0.431506849,26.52752294,4.32739726
12003,0.460526316,27.59490305,5.226315789
